Date,MW,Mvar
11/02/2012 18:15,6.87,1.87
11/02/2012 18:30,6.9,1.87
11/02/2012 18:45,6.96,1.83
11/02/2012 19:00,6.97,1.81
11/02/2012 19:15,6.9,1.73
11/02/2012 19:30,6.76,1.63
11/02/2012 19:45,6.92,1.68
11/02/2012 20:00,7.31,1.78
11/02/2012 20:15,7.53,1.85
11/02/2012 20:30,7.57,1.84
11/02/2012 20:45,7.56,1.83
11/02/2012 21:00,7.56,1.82
11/02/2012 21:15,7.5,1.78
11/02/2012 21:30,7.31,1.7
11/02/2012 21:45,7.18,1.62
11/02/2012 22:00,7.04,1.63
11/02/2012 22:15,6.88,1.59
11/02/2012 22:30,6.71,1.54
11/02/2012 22:45,6.52,1.52
11/02/2012 23:00,6.29,1.47
11/02/2012 23:15,6.09,1.4
11/02/2012 23:30,5.93,1.34
11/02/2012 23:45,5.83,1.32
11/03/2012 00:00,5.73,1.31
11/03/2012 00:15,5.74,1.36
11/03/2012 00:30,5.69,1.34
11/03/2012 00:45,5.47,1.26
11/03/2012 01:00,5.22,1.2
11/03/2012 01:15,5.06,1.18
11/03/2012 01:30,4.77,1.18
11/03/2012 01:45,4.6,1.18
11/03/2012 02:00,4.41,1.15
11/03/2012 02:15,4.35,1.12
11/03/2012 02:30,4.24,1.12
11/03/2012 02:45,4.14,1.14
11/03/2012 03:00,4.04,1.14
11/03/2012 03:15,4.05,1.13
11/03/2012 03:30,3.96,1.13
11/03/2012 03:45,3.9,1.14
11/03/2012 04:00,3.89,1.1
11/03/2012 04:15,3.84,1.11
11/03/2012 04:30,3.88,1.13
11/03/2012 04:45,3.83,1.12
11/03/2012 05:00,3.83,1.12
11/03/2012 05:15,3.85,1.12
11/03/2012 05:30,3.85,1.1
11/03/2012 05:45,3.94,1.12
11/03/2012 06:00,3.98,1.08
11/03/2012 06:15,3.94,0.91
11/03/2012 06:30,4.12,0.96
11/03/2012 06:45,4.18,0.9
11/03/2012 07:00,4.35,0.96
11/03/2012 07:15,4.53,0.99
11/03/2012 07:30,4.76,1.07
11/03/2012 07:45,5.03,1.12
11/03/2012 08:00,5.25,1.18
11/03/2012 08:15,5.19,1.21
11/03/2012 08:30,5.29,1.26
11/03/2012 08:45,5.42,1.26
11/03/2012 09:00,5.68,1.4
11/03/2012 09:15,5.99,1.57
11/03/2012 09:30,6.19,1.65
11/03/2012 09:45,6.26,1.67
11/03/2012 10:00,6.25,1.7
11/03/2012 10:15,6.14,1.67
11/03/2012 10:30,6.12,1.7
11/03/2012 10:45,6.07,1.75
11/03/2012 11:00,5.98,1.78
11/03/2012 11:15,6.01,1.76
11/03/2012 11:30,6.04,1.79
11/03/2012 11:45,5.99,1.78
11/03/2012 12:00,5.88,1.76
11/03/2012 12:15,5.84,1.76
11/03/2012 12:30,5.75,1.75
11/03/2012 12:45,5.87,1.75
11/03/2012 13:00,5.7,1.76
